"Health status indicators","Subject Category","HE Health and Safety"
"Health system","Use","Health care system"
"Health system","Subject Category","HE Health and Safety"
"Health technology","Use","Medical technology"
"Health technology","Subject Category","HE Health and Safety"
"Health technology","Subject Category","ST Science and Technology"
"Hearing disabilities","French","Déficience auditive"
"Hearing disabilities","Used For","Hearing impairments"
"Hearing disabilities","Used For","Hearing loss"
"Hearing disabilities","Broader Term","Disabilities"
"Hearing disabilities","Narrower Term","Deafness"
"Hearing disabilities","Subject Category","HE Health and Safety"
"Hearing impaired","Use","Persons with disabilities"
"Hearing impaired","Subject Category","HE Health and Safety"
"Hearing impaired","Subject Category","PE Persons"
"Hearing impairments","Use","Hearing disabilities"
"Hearing impairments","Subject Category","HE Health and Safety"
"Hearing loss","Use","Hearing disabilities"
"Hearing loss","Subject Category","HE Health and Safety"
"Hearings","French","Audience"
"Hearings","Narrower Term","Public hearings"
"Hearings","Related Term","Courts"
"Hearings","Related Term","Justice system"
"Hearings","Related Term","Testimony"
"Hearings","Subject Category","LW Law"
"Hearings","Subject Category","PR Processes"
"Heart diseases","Use","Cardiovascular diseases"
"Heart diseases","Subject Category","HE Health and Safety"
"Heating","French","Chauffage"
"Heating","Used For","Heating systems"
"Heating","Narrower Term","Solar heating"
"Heating","Related Term","Air conditioning"
"Heating","Related Term","Insulation"
"Heating","Related Term","Temperature"
"Heating","Subject Category","ST Science and Technology"
"Heating fuels","Use","Fuels"
"Heating fuels","Subject Category","NE Nature and Environment"
"Heating systems","Use","Heating"
"Heating systems","Subject Category","ST Science and Technology"
"Helicopter industry","Use","Aviation industry"
"Helicopter industry","Subject Category","EC Economics and Industry"
"Helicopter transportation","Use","Air transport"
"Helicopter transportation","Subject Category","TR Transport"
"Helicopters","French","Hélicoptère"
"Helicopters","Broader Term","Aircraft"
"Helicopters","Subject Category","TR Transport"
"Heliports","Use","Airports"
"Heliports","Subject Category","TR Transport"
"Hepatitis","French","Hépatite"
"Hepatitis","Broader Term","Infectious diseases"
"Hepatitis","Subject Category","HE Health and Safety"
"Heraldry","French","Héraldique"
"Heraldry","Used For","Arms (Heraldry)"
"Heraldry","Used For","Coats of arms"
"Heraldry","Related Term","History"
"Heraldry","Related Term","Symbols"
"Heraldry","Subject Category","HI History and Archaeology"
"Herbal remedies","Use","Medicinal plants"
"Herbal remedies","Subject Category","HE Health and Safety"
"Herbaria","French","Herbier"
"Herbaria","Scope Note","Collections of dried plants used for botanical reference."
"Herbaria","Used For","Herbariums"
"Herbaria","Broader Term","Collections"
"Herbaria","Related Term","Botany"
"Herbaria","Related Term","Plants"
"Herbaria","Subject Category","NE Nature and Environment"
"Herbaria","Subject Category","ST Science and Technology"
"Herbariums","Use","Herbaria"
"Herbariums","Subject Category","NE Nature and Environment"
"Herbariums","Subject Category","ST Science and Technology"
"Herbicides","French","Herbicide"
"Herbicides","Used For","Phytocides"
"Herbicides","Used For","Weed killers"
"Herbicides","Used For","Weedicides"
"Herbicides","Used For","Weedkillers"
"Herbicides","Broader Term","Pesticides"
"Herbicides","Related Term","Weeds"
"Herbicides","Subject Category","NE Nature and Environment"
"Herds","Use","Livestock"
"Herds","Subject Category","AG Agriculture"
"Heredity","French","Hérédité"
"Heredity","Used For","Genetic heritage"
"Heredity","Related Term","Genetics"
"Heredity","Subject Category","NE Nature and Environment"
